Date,AAPL,AMD,AMZN,ASML,GOOG,INTC,MRVL,MSFT,NFLX,NVDA,QCOM,TSEM,TSM
2023-08-18,174.49000549316406,105.44999694824219,133.22000122070312,655.3300170898438,128.11000061035156,32.75,57.59000015258789,316.4800109863281,404.5299987792969,43.29899978637695,110.0999984741211,30.6299991607666,91.0999984741211
2023-08-21,175.83999633789062,108.22000122070312,134.67999267578125,662.52001953125,128.92999267578125,33.13999938964844,60.029998779296875,321.8800048828125,408.2900085449219,46.96699905395508,110.68000030517578,30.950000762939453,92.55999755859375
2023-08-22,177.22999572753906,105.66000366210938,134.25,667.52001953125,129.69000244140625,32.88999938964844,59.59000015258789,322.4599914550781,413.1700134277344,45.667999267578125,109.47000122070312,30.350000381469727,92.23999786376953
2023-08-23,181.1199951171875,109.43000030517578,135.52000427246094,677.1199951171875,133.2100067138672,33.97999954223633,61.5,327.0,427.54998779296875,47.11600112915039,111.16999816894531,29.860000610351562,94.22000122070312
2023-08-24,176.3800048828125,101.80000305175781,131.83999633789062,647.8200073242188,130.4199981689453,32.59000015258789,57.290000915527344,319.9700012207031,406.92999267578125,47.16299819946289,108.51000213623047,28.34000015258789,92.52999877929688
2023-08-25,178.61000061035156,102.25,133.25999450683594,651.010009765625,130.69000244140625,33.25,53.5,322.9800109863281,416.0299987792969,46.018001556396484,110.31999969482422,28.65999984741211,93.0999984741211
2023-08-28,180.19000244140625,102.61000061035156,133.13999938964844,658.989990234375,131.7899932861328,33.619998931884766,55.16999816894531,323.70001220703125,418.05999755859375,46.834999084472656,111.68000030517578,28.110000610351562,94.0
2023-08-29,184.1199951171875,105.91999816894531,134.91000366210938,667.510009765625,135.49000549316406,34.310001373291016,56.119998931884766,328.4100036621094,429.989990234375,48.784000396728516,113.77999877929688,28.530000686645508,95.08000183105469
2023-08-30,187.64999389648438,106.58999633789062,135.07000732421875,669.5599975585938,136.92999267578125,34.529998779296875,57.34000015258789,328.7900085449219,434.6700134277344,49.263999938964844,113.2699966430664,29.030000686645508,94.77999877929688
2023-08-31,187.8699951171875,105.72000122070312,138.00999450683594,660.530029296875,137.35000610351562,35.13999938964844,58.25,327.760009765625,433.67999267578125,49.35499954223633,114.52999877929688,29.700000762939453,93.56999969482422
2023-09-01,189.4600067138672,109.44999694824219,138.1199951171875,662.52001953125,136.8000030517578,36.61000061035156,57.95000076293945,328.6600036621094,439.8800048828125,48.50899887084961,115.38999938964844,29.959999084472656,93.19000244140625
2023-09-05,189.6999969482422,110.77999877929688,137.27000427246094,663.5599975585938,136.7100067138672,36.709999084472656,57.88999938964844,333.54998779296875,448.67999267578125,48.54800033569336,116.55000305175781,29.43000030517578,94.5999984741211
2023-09-06,182.91000366210938,109.27999877929688,135.36000061035156,666.0399780273438,135.3699951171875,36.97999954223633,56.709999084472656,332.8800048828125,445.760009765625,47.06100082397461,114.68000030517578,28.829999923706055,92.26000213623047
2023-09-07,177.55999755859375,106.58999633789062,137.85000610351562,637.7899780273438,136.1999969482422,38.18000030517578,56.58000183105469,329.9100036621094,443.1400146484375,46.24100112915039,106.4000015258789,28.6299991607666,90.05000305175781
2023-09-08,178.17999267578125,106.08999633789062,138.22999572753906,627.8599853515625,137.1999969482422,38.0099983215332,55.7400016784668,334.2699890136719,442.79998779296875,45.571998596191406,106.13999938964844,28.200000762939453,89.63999938964844
2023-09-11,179.36000061035156,105.31999969482422,143.10000610351562,627.7100219726562,137.74000549316406,38.59000015258789,56.31999969482422,337.94000244140625,445.3599853515625,45.178001403808594,110.27999877929688,28.200000762939453,89.5999984741211
2023-09-12,176.3000030517578,105.30999755859375,141.22999572753906,618.7999877929688,136.07000732421875,38.86000061035156,55.650001525878906,331.7699890136719,434.69000244140625,44.869998931884766,111.2300033569336,28.010000228881836,90.4800033569336
2023-09-13,174.2100067138672,107.70999908447266,144.85000610351562,617.0499877929688,137.5,38.709999084472656,55.599998474121094,336.05999755859375,412.239990234375,45.48500061035156,112.63999938964844,28.059999465942383,91.22000122070312
2023-09-14,175.74000549316406,106.62999725341797,144.72000122070312,621.9000244140625,138.99000549316406,38.66999816894531,55.84000015258789,338.70001220703125,400.489990234375,45.58100128173828,114.04000091552734,27.969999313354492,91.47000122070312
2023-09-15,175.00999450683594,101.48999786376953,140.38999938964844,596.6599731445312,138.3000030517578,37.880001068115234,54.4900016784668,330.2200012207031,396.94000244140625,43.900001525878906,113.13999938964844,26.75,89.25
2023-09-18,177.97000122070312,102.37000274658203,139.97999572753906,597.72998046875,138.9600067138672,37.9900016784668,54.779998779296875,329.05999755859375,394.3999938964844,43.965999603271484,112.75,26.610000610351562,88.83000183105469
2023-09-19,179.07000732421875,101.61000061035156,137.6300048828125,593.77001953125,138.8300018310547,36.34000015258789,54.09000015258789,328.6499938964844,396.20001220703125,43.52000045776367,110.72000122070312,26.489999771118164,88.16999816894531
2023-09-20,175.49000549316406,100.33999633789062,135.2899932861328,589.8800048828125,134.58999633789062,34.689998626708984,52.939998626708984,320.7699890136719,386.29998779296875,42.23899841308594,109.22000122070312,25.8700008392334,87.29000091552734
2023-09-21,173.92999267578125,96.11000061035156,129.3300018310547,582.1199951171875,131.36000061035156,34.650001525878906,51.84000015258789,319.5299987792969,384.1499938964844,41.016998291015625,107.95999908447266,25.209999084472656,85.36000061035156
2023-09-22,174.7899932861328,96.19999694824219,129.1199951171875,587.0999755859375,131.25,34.18000030517578,52.29999923706055,317.010009765625,379.80999755859375,41.61000061035156,107.68000030517578,25.299999237060547,85.63999938964844
2023-09-25,176.0800018310547,97.37999725341797,131.27000427246094,586.1300048828125,132.1699981689453,34.290000915527344,52.630001068115234,317.5400085449219,384.79998779296875,42.22200012207031,110.43000030517578,25.209999084472656,86.23999786376953
2023-09-26,171.9600067138672,95.95999908447266,125.9800033569336,572.7100219726562,129.4499969482422,33.83000183105469,51.709999084472656,312.1400146484375,379.25,41.9109992980957,109.72000122070312,24.40999984741211,84.29000091552734
2023-09-27,170.42999267578125,98.06999969482422,125.9800033569336,574.530029296875,131.4600067138672,34.61000061035156,52.54999923706055,312.7900085449219,377.5899963378906,42.46799850463867,109.19000244140625,24.549999237060547,85.44000244140625
2023-09-28,170.69000244140625,102.76000213623047,125.9800033569336,580.6500244140625,133.1300048828125,35.18000030517578,54.0,313.6400146484375,376.3599853515625,43.0890007019043,111.0999984741211,24.709999084472656,86.41000366210938
2023-09-29,171.2100067138672,102.81999969482422,127.12000274658203,588.6599731445312,131.85000610351562,35.54999923706055,54.130001068115234,315.75,377.6000061035156,43.499000549316406,111.05999755859375,24.559999465942383,86.9000015258789
2023-10-02,173.75,103.2699966430664,129.4600067138672,582.1799926757812,135.1699981689453,35.459999084472656,54.59000015258789,321.79998779296875,380.3299865722656,44.78200149536133,111.0999984741211,24.420000076293945,87.6500015258789
2023-10-03,172.39999389648438,100.08000183105469,124.72000122070312,570.5999755859375,133.3000030517578,35.689998626708984,52.560001373291016,313.3900146484375,376.75,43.516998291015625,110.19000244140625,23.739999771118164,85.41000366210938
2023-10-04,173.66000366210938,104.06999969482422,127.0,590.8599853515625,136.27000427246094,35.93000030517578,53.310001373291016,318.9599914550781,376.8999938964844,44.04100036621094,109.8499984741211,23.920000076293945,86.66999816894531
2023-10-05,174.91000366210938,102.91000366210938,125.95999908447266,581.6900024414062,135.99000549316406,35.88999938964844,53.099998474121094,319.3599853515625,372.5899963378906,44.6879997253418,109.80000305175781,24.09000015258789,87.02999877929688
2023-10-06,177.49000549316406,107.23999786376953,127.95999908447266,597.3599853515625,138.72999572753906,36.189998626708984,54.529998779296875,327.260009765625,381.510009765625,45.762001037597656,110.87999725341797,24.510000228881836,89.29000091552734
2023-10-09,178.99000549316406,106.97000122070312,128.25999450683594,591.3699951171875,139.5,36.060001373291016,54.27000045776367,329.82000732421875,385.95001220703125,45.27299880981445,111.80000305175781,22.889999389648438,88.98999786376953
2023-10-10,178.38999938964844,109.01000213623047,129.47999572753906,602.1500244140625,139.1999969482422,36.43000030517578,55.04999923706055,328.3900146484375,373.32000732421875,45.79800033569336,112.30999755859375,23.239999771118164,90.61000061035156
2023-10-11,179.8000030517578,108.30999755859375,131.8300018310547,606.1900024414062,141.6999969482422,36.880001068115234,55.13999938964844,332.4200134277344,365.92999267578125,46.805999755859375,111.12000274658203,22.8700008392334,92.0
2023-10-12,180.7100067138672,108.79000091552734,132.3300018310547,616.760009765625,140.2899932861328,36.84000015258789,54.619998931884766,331.1600036621094,361.20001220703125,46.94499969482422,111.45999908447266,22.459999084472656,92.41999816894531
2023-10-13,178.85000610351562,105.08999633789062,129.7899932861328,599.75,138.5800018310547,35.970001220703125,52.619998931884766,327.7300109863281,355.67999267578125,45.46099853515625,108.66000366210938,21.979999542236328,90.45999908447266
2023-10-16,178.72000122070312,106.45999908447266,132.5500030517578,603.7999877929688,140.49000549316406,36.560001373291016,53.65999984741211,332.6400146484375,360.82000732421875,46.095001220703125,110.51000213623047,21.90999984741211,91.22000122070312
2023-10-17,177.14999389648438,105.13999938964844,131.47000122070312,608.6300048828125,140.99000549316406,36.060001373291016,53.16999816894531,332.05999755859375,355.7200012207031,43.9379997253418,112.19999694824219,21.979999542236328,91.0
2023-10-18,175.83999633789062,102.16999816894531,128.1300048828125,583.25,139.27999877929688,35.63999938964844,51.470001220703125,330.1099853515625,346.19000244140625,42.19599914550781,110.9800033569336,22.34000015258789,89.5999984741211
2023-10-19,175.4600067138672,102.4000015258789,128.39999389648438,587.72998046875,138.97999572753906,35.66999816894531,50.689998626708984,331.32000732421875,401.7699890136719,42.10100173950195,111.27999877929688,22.170000076293945,92.91000366210938
2023-10-20,172.8800048828125,101.80999755859375,125.16999816894531,580.0999755859375,136.74000549316406,34.91999816894531,49.470001220703125,326.6700134277344,400.9599914550781,41.387001037597656,108.62999725341797,21.959999084472656,91.30999755859375
2023-10-23,173.0,100.01000213623047,126.55999755859375,587.7899780273438,137.89999389648438,33.849998474121094,49.02000045776367,329.32000732421875,406.8399963378906,42.974998474121094,108.66000366210938,22.65999984741211,91.11000061035156
2023-10-24,173.44000244140625,101.66999816894531,128.55999755859375,600.75,140.1199951171875,34.59000015258789,49.4900016784668,330.5299987792969,413.7300109863281,43.66299819946289,109.38999938964844,23.34000015258789,91.63999938964844
2023-10-25,171.10000610351562,96.05999755859375,121.38999938964844,583.3400268554688,126.66999816894531,32.83000183105469,47.54999923706055,340.6700134277344,411.25,41.77899932861328,104.77999877929688,23.510000228881836,87.63999938964844
2023-10-26,166.88999938964844,93.66999816894531,119.56999969482422,588.2000122070312,123.44000244140625,32.52000045776367,46.630001068115234,327.8900146484375,403.5400085449219,40.32600021362305,105.62000274658203,23.229999542236328,87.44999694824219
2023-10-27,168.22000122070312,96.43000030517578,127.73999786376953,590.0,123.4000015258789,35.540000915527344,47.2599983215332,329.80999755859375,397.8699951171875,40.5,106.45999908447266,23.219999313354492,85.98999786376953
2023-10-30,170.2899932861328,96.18000030517578,132.7100067138672,588.8800048828125,125.75,35.689998626708984,46.83000183105469,337.30999755859375,410.0799865722656,41.1609992980957,107.83000183105469,23.0,86.05999755859375
2023-10-31,170.77000427246094,98.5,133.08999633789062,598.8099975585938,125.30000305175781,36.5,47.220001220703125,338.1099853515625,411.69000244140625,40.779998779296875,108.98999786376953,23.020000457763672,86.30999755859375
2023-11-01,173.97000122070312,108.04000091552734,137.0,608.27001953125,127.56999969482422,37.290000915527344,47.70000076293945,346.07000732421875,420.19000244140625,42.32500076293945,110.88999938964844,23.010000228881836,87.80000305175781
2023-11-02,177.57000732421875,107.83000183105469,138.07000732421875,631.3900146484375,128.5800018310547,37.70000076293945,48.900001525878906,348.32000732421875,424.7099914550781,43.50600051879883,117.36000061035156,23.43000030517578,90.4800033569336
2023-11-03,176.64999389648438,112.25,138.60000610351562,642.4099731445312,130.3699951171875,38.13999938964844,51.36000061035156,352.79998779296875,432.3599853515625,45.005001068115234,119.5199966430664,24.020000457763672,91.79000091552734
2023-11-06,179.22999572753906,111.75,139.74000549316406,637.4400024414062,131.4499969482422,37.95000076293945,51.2400016784668,356.5299987792969,434.739990234375,45.750999450683594,119.93000030517578,24.040000915527344,92.5999984741211
2023-11-07,181.82000732421875,113.44999694824219,142.7100067138672,636.3099975585938,132.39999389648438,38.77000045776367,51.18000030517578,360.5299987792969,434.6099853515625,45.95500183105469,120.72000122070312,24.190000534057617,92.41000366210938
2023-11-08,182.88999938964844,113.58999633789062,142.0800018310547,639.2899780273438,133.25999450683594,37.91999816894531,51.58000183105469,363.20001220703125,436.6499938964844,46.57400131225586,120.05999755859375,24.559999465942383,92.0
2023-11-09,182.41000366210938,113.48999786376953,140.60000610351562,634.260009765625,131.69000244140625,37.79999923706055,52.4900016784668,360.69000244140625,435.1499938964844,46.95000076293945,120.0999984741211,24.200000762939453,91.62000274658203
2023-11-10,186.39999389648438,118.58999633789062,143.55999755859375,661.280029296875,134.05999755859375,38.86000061035156,54.619998931884766,369.6700134277344,447.239990234375,48.334999084472656,124.20999908447266,24.530000686645508,97.44000244140625
2023-11-13,184.8000030517578,116.79000091552734,142.58999633789062,654.5999755859375,133.63999938964844,38.22999954223633,53.45000076293945,366.67999267578125,444.6199951171875,48.619998931884766,123.8499984741211,25.479999542236328,96.41999816894531
2023-11-14,187.44000244140625,119.87999725341797,145.8000030517578,675.4099731445312,135.42999267578125,39.40999984741211,57.029998779296875,370.2699890136719,448.6499938964844,49.65599822998047,127.36000061035156,26.690000534057617,98.91000366210938
2023-11-15,188.00999450683594,118.0,143.1999969482422,678.0,136.3800048828125,40.61000061035156,57.16999816894531,369.6700134277344,461.94000244140625,48.88800048828125,128.9199981689453,27.190000534057617,98.80000305175781
2023-11-16,189.7100067138672,119.83000183105469,142.8300018310547,680.8699951171875,138.6999969482422,43.349998474121094,54.65999984741211,376.1700134277344,466.95001220703125,49.47999954223633,128.6999969482422,27.059999465942383,98.54000091552734
2023-11-17,189.69000244140625,120.62000274658203,145.17999267578125,686.0900268554688,136.94000244140625,43.810001373291016,55.58000183105469,369.8500061035156,465.9100036621094,49.29800033569336,129.47000122070312,27.25,99.58000183105469
2023-11-20,191.4499969482422,121.52999877929688,146.1300048828125,694.3099975585938,137.9199981689453,44.7400016784668,56.380001068115234,377.44000244140625,474.4700012207031,50.409000396728516,129.50999450683594,27.81999969482422,99.95999908447266
2023-11-21,190.63999938964844,119.16000366210938,143.89999389648438,684.4199829101562,138.6199951171875,43.63999938964844,54.68000030517578,373.07000732421875,474.95001220703125,49.944000244140625,127.0199966430664,27.56999969482422,98.41000366210938
2023-11-22,191.30999755859375,122.51000213623047,146.7100067138672,684.7999877929688,140.02000427246094,43.66999816894531,55.5,377.8500061035156,478.0,48.715999603271484,127.5,28.0,98.6500015258789
2023-11-24,189.97000122070312,122.30999755859375,146.74000549316406,691.1799926757812,138.22000122070312,43.959999084472656,56.029998779296875,377.42999267578125,479.55999755859375,47.7760009765625,127.75,28.15999984741211,97.83000183105469
2023-11-27,189.7899932861328,122.6500015258789,147.72999572753906,688.3800048828125,138.0500030517578,44.08000183105469,55.900001525878906,378.6099853515625,479.1700134277344,48.242000579833984,128.1999969482422,27.200000762939453,97.20999908447266
2023-11-28,190.39999389648438,122.01000213623047,147.02999877929688,675.989990234375,138.6199951171875,44.22999954223633,55.58000183105469,382.70001220703125,479.0,47.82099914550781,126.58999633789062,27.40999984741211,97.9800033569336
2023-11-29,189.3699951171875,123.8499984741211,146.32000732421875,687.6099853515625,136.39999389648438,44.939998626708984,56.099998474121094,378.8500061035156,477.19000244140625,48.13999938964844,127.91000366210938,27.860000610351562,98.87999725341797
2023-11-30,189.9499969482422,121.16000366210938,146.08999633789062,683.760009765625,133.9199981689453,44.70000076293945,55.72999954223633,378.9100036621094,473.9700012207031,46.77000045776367,129.0500030517578,27.3799991607666,97.30999755859375
2023-12-01,191.24000549316406,121.38999938964844,147.02999877929688,692.2000122070312,133.32000732421875,43.7400016784668,52.79999923706055,374.510009765625,465.739990234375,46.76499938964844,129.6699981689453,27.639999389648438,98.55000305175781
2023-12-04,189.42999267578125,118.56999969482422,144.83999633789062,690.3200073242188,130.6300048828125,42.349998474121094,52.0099983215332,369.1400146484375,453.8999938964844,45.5099983215332,129.9499969482422,27.559999465942383,97.01000213623047
2023-12-05,193.4199981689453,118.37999725341797,146.8800048828125,694.530029296875,132.38999938964844,41.91999816894531,50.70000076293945,372.5199890136719,455.1499938964844,46.566001892089844,130.75,27.440000534057617,96.69000244140625
2023-12-06,192.32000732421875,116.81999969482422,144.52000427246094,692.0800170898438,131.42999267578125,41.27000045776367,50.43000030517578,368.79998779296875,446.7300109863281,45.50299835205078,129.9600067138672,27.989999771118164,97.8499984741211
2023-12-07,194.27000427246094,128.3699951171875,146.8800048828125,699.6500244140625,138.4499969482422,42.150001525878906,52.189998626708984,370.95001220703125,452.0,46.59600067138672,132.94000244140625,28.5,99.29000091552734
2023-12-08,195.7100067138672,128.9199981689453,147.4199981689453,696.4299926757812,136.63999938964844,42.70000076293945,52.880001068115234,374.2300109863281,453.760009765625,47.50600051879883,132.97000122070312,28.399999618530273,100.3499984741211
2023-12-11,193.17999267578125,134.41000366210938,145.88999938964844,710.239990234375,134.6999969482422,44.540000915527344,54.47999954223633,371.29998779296875,459.8900146484375,46.62699890136719,136.10000610351562,29.09000015258789,100.94999694824219
2023-12-12,194.7100067138672,137.61000061035156,147.47999572753906,720.5599975585938,133.63999938964844,44.040000915527344,54.2599983215332,374.3800048828125,463.0,47.65700149536133,136.67999267578125,29.670000076293945,101.5999984741211
2023-12-13,197.9600067138672,138.19000244140625,148.83999633789062,735.2899780273438,133.97000122070312,44.56999969482422,57.209999084472656,374.3699951171875,479.9800109863281,48.0880012512207,138.8000030517578,30.010000228881836,102.12000274658203
2023-12-14,198.11000061035156,138.0,147.4199981689453,753.7100219726562,133.1999969482422,45.18000030517578,59.290000915527344,365.92999267578125,469.8299865722656,48.349998474121094,141.5,30.489999771118164,103.44999694824219
2023-12-15,197.57000732421875,139.14999389648438,149.97000122070312,752.9600219726562,133.83999633789062,46.15999984741211,59.59000015258789,370.7300109863281,472.05999755859375,48.88999938964844,143.1300048828125,30.290000915527344,102.54000091552734
2023-12-18,195.88999938964844,138.89999389648438,154.07000732421875,742.0599975585938,137.19000244140625,45.689998626708984,59.720001220703125,372.6499938964844,486.1199951171875,50.07699966430664,141.64999389648438,29.950000762939453,102.93000030517578
2023-12-19,196.94000244140625,140.14999389648438,153.7899932861328,744.719970703125,138.10000610351562,46.65999984741211,59.65999984741211,373.260009765625,495.0199890136719,49.604000091552734,143.22999572753906,30.510000228881836,103.87000274658203
2023-12-20,194.8300018310547,135.47000122070312,152.1199951171875,729.6099853515625,139.66000366210938,45.7599983215332,57.540000915527344,370.6199951171875,489.2699890136719,48.111000061035156,140.44000244140625,30.049999237060547,100.04000091552734
2023-12-21,194.67999267578125,139.91000366210938,153.83999633789062,755.27001953125,141.8000030517578,47.08000183105469,60.25,373.5400085449219,491.6099853515625,48.9900016784668,142.44000244140625,30.639999389648438,102.55000305175781
2023-12-22,193.60000610351562,139.60000610351562,153.4199981689453,752.530029296875,142.72000122070312,48.0,60.25,374.5799865722656,486.760009765625,48.83000183105469,143.49000549316406,30.270000457763672,103.1500015258789
2023-12-26,193.0500030517578,143.41000366210938,153.41000366210938,762.6799926757812,142.82000732421875,50.5,61.150001525878906,374.6600036621094,491.19000244140625,49.27899932861328,145.4600067138672,29.90999984741211,104.44999694824219
2023-12-27,193.14999389648438,146.07000732421875,153.33999633789062,764.030029296875,141.44000244140625,50.7599983215332,61.2599983215332,374.07000732421875,491.7900085449219,49.41699981689453,145.72000122070312,30.3700008392334,104.6500015258789
2023-12-28,193.5800018310547,148.75999450683594,153.3800048828125,757.8499755859375,141.27999877929688,50.38999938964844,61.29999923706055,375.2799987792969,490.510009765625,49.52199935913086,145.86000061035156,30.5,104.69999694824219
2023-12-29,192.52999877929688,147.41000366210938,151.94000244140625,756.9199829101562,140.92999267578125,50.25,60.310001373291016,376.0400085449219,486.8800048828125,49.52199935913086,144.6300048828125,30.520000457763672,104.0
2024-01-02,185.63999938964844,138.5800018310547,149.92999267578125,716.9199829101562,139.55999755859375,47.79999923706055,58.16999816894531,370.8699951171875,468.5,48.167999267578125,140.22999572753906,30.290000915527344,101.52999877929688
2024-01-03,184.25,135.32000732421875,148.47000122070312,703.3699951171875,140.36000061035156,47.04999923706055,56.7599983215332,370.6000061035156,470.260009765625,47.569000244140625,137.60000610351562,30.489999771118164,100.16999816894531
2024-01-04,181.91000366210938,136.00999450683594,144.57000732421875,700.2899780273438,138.0399932861328,46.869998931884766,58.06999969482422,367.94000244140625,474.6700134277344,47.99800109863281,136.1699981689453,29.729999542236328,99.12999725341797
2024-01-05,181.17999267578125,138.5800018310547,145.24000549316406,703.3400268554688,137.38999938964844,46.88999938964844,59.91999816894531,367.75,474.05999755859375,49.09700012207031,136.72999572753906,29.469999313354492,99.61000061035156
2024-01-08,185.55999755859375,146.17999267578125,149.10000610351562,720.8400268554688,140.52999877929688,48.45000076293945,64.11000061035156,374.69000244140625,485.0299987792969,52.25299835205078,139.02999877929688,29.90999984741211,102.23999786376953
2024-01-09,185.13999938964844,149.25999450683594,151.3699951171875,715.9500122070312,142.55999755859375,48.04999923706055,63.470001220703125,375.7900085449219,482.0899963378906,53.13999938964844,139.88999938964844,30.09000015258789,101.88999938964844
2024-01-10,186.19000244140625,148.5399932861328,153.72999572753906,717.7899780273438,143.8000030517578,47.470001220703125,63.43000030517578,382.7699890136719,478.3299865722656,54.349998474121094,139.30999755859375,29.799999237060547,100.80000305175781
2024-01-11,185.58999633789062,148.02000427246094,155.17999267578125,718.530029296875,143.6699981689453,47.63999938964844,65.87000274658203,384.6300048828125,492.2300109863281,54.821998596191406,139.02999877929688,29.459999084472656,101.22000122070312
2024-01-12,185.9199981689453,146.55999755859375,154.6199951171875,713.219970703125,144.24000549316406,47.119998931884766,65.68000030517578,388.4700012207031,492.1600036621094,54.709999084472656,140.1999969482422,29.139999389648438,101.23999786376953
2024-01-16,183.6300048828125,158.74000549316406,153.16000366210938,706.5,144.0800018310547,47.060001373291016,65.5199966430664,390.2699890136719,481.239990234375,56.38199996948242,141.1199951171875,28.299999237060547,101.66999816894531
2024-01-17,182.67999267578125,160.1699981689453,151.7100067138672,712.27001953125,142.88999938964844,46.060001373291016,65.36000061035156,389.4700012207031,480.3299865722656,56.053001403808594,139.32000732421875,28.860000610351562,102.94999694824219
2024-01-18,188.6300048828125,162.6699981689453,153.5,744.530029296875,144.99000549316406,46.7400016784668,68.20999908447266,393.8699951171875,485.30999755859375,57.106998443603516,145.2899932861328,29.389999389648438,113.02999877929688
2024-01-19,191.55999755859375,174.22999572753906,155.33999633789062,757.8300170898438,147.97000122070312,48.150001525878906,71.08000183105469,398.6700134277344,482.95001220703125,59.49100112915039,151.9600067138672,29.8799991607666,114.19999694824219
2024-01-22,193.88999938964844,168.17999267578125,154.77999877929688,766.6799926757812,147.7100067138672,48.220001220703125,70.11000061035156,396.510009765625,485.7099914550781,59.65399932861328,152.8699951171875,30.459999084472656,113.02999877929688
2024-01-23,195.17999267578125,168.4199981689453,156.02000427246094,778.3900146484375,148.67999267578125,48.88999938964844,70.5999984741211,398.8999938964844,492.19000244140625,59.87300109863281,153.5,30.56999969482422,114.12999725341797
2024-01-24,194.5,178.2899932861328,156.8699951171875,847.3099975585938,150.35000610351562,49.09000015258789,72.27999877929688,402.55999755859375,544.8699951171875,61.36199951171875,154.3699951171875,29.950000762939453,116.5199966430664
